"grade","subject","chapter","topic","scope_note","topic_raw"
"9-10","science","অধ্যায় ৬: পলিমার","সুতা কাটা","Spinning","সুতা কাটা (Spinning)"
"9-10","science","অধ্যায় ৬: পলিমার","ব্লেন্ডিং ও মিক্সিং","","ব্লেন্ডিং ও মিক্সিং"
"9-10","science","অধ্যায় ৬: পলিমার","কার্ডিং ও কম্বিং","Carding & Combing","কার্ডিং ও কম্বিং (Carding & Combing)"
"9-10","science","অধ্যায় ৬: পলিমার","রেশম তন্তু থেকে রেশম সুতা তৈরি","","রেশম তন্তু থেকে রেশম সুতা তৈরি"
"9-10","science","অধ্যায় ৬: পলিমার","কৃত্রিমতন্তু থেকে সুতা তৈরি","","কৃত্রিমতন্তু থেকে সুতা তৈরি"
"9-10","science","অধ্যায় ৬: পলিমার","বিভিন্ন ধরনের সুতার বৈশিষ্ট্য","","বিভিন্ন ধরনের সুতার বৈশিষ্ট্য"
"9-10","science","অধ্যায় ৬: পলিমার","রাবার ও প্লাস্টিক","","রাবার ও প্লাস্টিক"
"9-10","science","অধ্যায় ৬: পলিমার","রাবারের ভৌতধর্ম","","রাবারের ভৌতধর্ম"
"9-10","science","অধ্যায় ৬: পলিমার","রাবারের রাসায়নিকধর্ম","","রাবারের রাসায়নিকধর্ম"
"9-10","science","অধ্যায় ৬: পলিমার","প্লাস্টিকের ভৌত ধর্ম","","প্লাস্টিকের ভৌত ধর্ম"
"9-10","science","অধ্যায় ৬: পলিমার","প্লাস্টিকের রাসায়নিক ধর্ম","","প্লাস্টিকের রাসায়নিক ধর্ম"
"9-10","science","অধ্যায় ৬: পলিমার","পরিবেশের ভারসাম্যহীনতায় রাবার ও প্লাস্টিক","","পরিবেশের ভারসাম্যহীনতায় রাবার ও প্লাস্টিক"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","শক্তিশালী ও দুর্বল এসিড","","শক্তিশালী ও দুর্বল এসিড"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","প্রাত্যহিক জীবনে এসিডের ব্যবহার ও সাবধানতা","","প্রাত্যহিক জীবনে এসিডের ব্যবহার ও সাবধানতা"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","পাকস্থলীতে এসিডিটির কারণ ও সঠিক খাদ্য নির্বাচন","","পাকস্থলীতে এসিডিটির কারণ ও সঠিক খাদ্য নির্বাচন"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","এসিডের অপব্যবহার, আইনকানুন ও সামাজিক প্রভাব","","এসিডের অপব্যবহার, আইনকানুন ও সামাজিক প্রভাব"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","এসিড ছোঁড়লে শাস্তি","","এসিড ছোঁড়লে শাস্তি"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","নির্দেশক ব্যবহার করে বিভিন্ন বস্তুর অম্লত্ব ও ক্ষারকত্ব শনাক্তকরণ","","নির্দেশক ব্যবহার করে বিভিন্ন বস্তুর অম্লত্ব ও ক্ষারকত্ব শনাক্তকরণ"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","প্রাত্যহিক জীবনে ক্ষারের ব্যবহার ও সাবধানতা","","প্রাত্যহিক জীবনে ক্ষারের ব্যবহার ও সাবধানতা"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","pH-এর মান জানার প্রয়োজনীয়তা","","pH-এর মান জানার প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","প্রশমন এবং এর প্রয়োজনীয়তা","","প্রশমন এবং এর প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","এর প্রয়োজনীয়তা","","এর প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","লবণের রাসায়নিক বৈশিষ্ট্য","","লবণের রাসায়নিক বৈশিষ্ট্য"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","লবণের ব্যবহার","","লবণের ব্যবহার"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","ক্ষারকের রাসায়নিক বৈশিষ্ট্য","","ক্ষারকের রাসায়নিক বৈশিষ্ট্য"
"9-10","science","অধ্যায় ৭: অম্ল, ক্ষারক ও লবণের ব্যবহার","ক্ষার ও ক্ষারক ব্যবহারে সাবধানতা","","ক্ষার ও ক্ষারক ব্যবহারে সাবধানতা"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","পলি মাটি","","পলি মাটি"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","কাদা মাটি","","কাদা মাটি"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","দো-অংশ মাটি","","দো-অংশ মাটি"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","প্রাকৃতিক গ্যাস প্রক্রিয়াকরণ","","প্রাকৃতিক গ্যাস প্রক্রিয়াকরণ"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","মাটির pH","","মাটির pH"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","মাটি দূষণের কারণ ও ফলাফল","","মাটি দূষণের কারণ ও ফলাফল"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","মাটি সংরক্ষণ কৌশল","","মাটি সংরক্ষণ কৌশল"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","মাটিতে অবস্থিত সাধারণ খনিজ","","মাটিতে অবস্থিত সাধারণ খনিজ"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","খনিজ পদার্থের ভৌত ধর্ম","","খনিজ পদার্থের ভৌত ধর্ম"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","বাংলাদেশে প্রাকৃতিক জ্বালানির উৎস","","বাংলাদেশে প্রাকৃতিক জ্বালানির উৎস"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","প্রাকৃতিক গ্যাস","","প্রাকৃতিক গ্যাস"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","পেট্রোলিয়াম","","পেট্রোলিয়াম"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","কয়লা","","কয়লা"
"9-10","science","অধ্যায় ৮: আমাদের সম্পদ","প্রাকৃতিক জ্বালানির সংরক্ষণে নবায়নযোগ্য শক্তি","","প্রাকৃতিক জ্বালানির সংরক্ষণে নবায়নযোগ্য শক্তি"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","জলবায়ুর পরিবর্তনের প্রভাব","","জলবায়ুর পরিবর্তনের প্রভাব"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","বাংলাদেশ প্রেক্ষাপট","","বাংলাদেশ প্রেক্ষাপট"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","বন্যা","","বন্যা"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","নদীভাঙন","","নদীভাঙন"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","পানির লবণাক্ততা","","পানির লবণাক্ততা"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","সামুদ্রিক জলোচ্ছ্বাস","","সামুদ্রিক জলোচ্ছ্বাস"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","বনাঞ্চল","","বনাঞ্চল"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","মৎস্যসম্পদ","","মৎস্যসম্পদ"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","স্বাস্থ্যঝুঁকি","","স্বাস্থ্যঝুঁকি"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","জীববৈচিত্র্য","","জীববৈচিত্র্য"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","আন্তর্জাতিক প্রেক্ষাপট","","আন্তর্জাতিক প্রেক্ষাপট"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","পরিবেশগত সমস্যা","","পরিবেশগত সমস্যা"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","জনসংখ্যা বৃদ্ধি","Population Growth","জনসংখ্যা বৃদ্ধি (Population Growth)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","বৈশ্বিক উষ্ণতা","Global Warming","বৈশ্বিক উষ্ণতা (Global Warming)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","কার্বন দূষণ","Carbon Pollution","কার্বন দূষণ (Carbon Pollution)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","বনশূন্য করণ","Deforestation","বনশূন্য করণ (Deforestation)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","দুর্যোগ সৃষ্টির কারণ, প্রতিরোধ, মোকাবিলার কৌশল","","দুর্যোগ সৃষ্টির কারণ, প্রতিরোধ, মোকাবিলার কৌশল"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","দুর্যোগকালীন তাৎক্ষণিক করণীয়","","দুর্যোগকালীন তাৎক্ষণিক করণীয়"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","খরা","Drought","খরা (Drought)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","সাইক্লোন বা ঘূর্ণিবাতাস","Cyclone","সাইক্লোন বা ঘূর্ণিবাতাস (Cyclone)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","সুনামি","Tsunami","সুনামি (Tsunami)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","এসিড বৃষ্টি","Acid Rain","এসিড বৃষ্টি (Acid Rain)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","ভূমিকম্প","Earthquake","ভূমিকম্প (Earthquake)"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","ভূমিকম্পের সময় করণীয়","","ভূমিকম্পের সময় করণীয়"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","মানসম্মত ও উন্নত পরিবেশের গুরুত্ব","","মানসম্মত ও উন্নত পরিবেশের গুরুত্ব"
"9-10","science","অধ্যায় ৯: দুর্যোগের সাথে বসবাস","প্রকৃতি সংরক্ষণশীলতার তাৎপর্য","","প্রকৃতি সংরক্ষণশীলতার তাৎপর্য"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ধাক্কা ও টানা: বল","","ধাক্কা ও টানা: বল"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","স্থিতিজড়তা ও গতিজড়তা","","স্থিতিজড়তা ও গতিজড়তা"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","বলের পরিমাণ ও নিউটনের দ্বিতীয় গতিসূত্র","","বলের পরিমাণ ও নিউটনের দ্বিতীয় গতিসূত্র"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ভরবেগ","","ভরবেগ"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ত্বরণ","","ত্বরণ"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","বলের প্রকৃতি","Nature of Force","বলের প্রকৃতি (Nature of Force)"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","চারটি মৌলিক বল","","চারটি মৌলিক বল"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ঘর্ষণ বল","Frictional Force","ঘর্ষণ বল (Frictional Force)"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ঘর্ষণের প্রকারভেদ","","ঘর্ষণের প্রকারভেদ"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ঘর্ষণ বাড়ানো-কমানো","","ঘর্ষণ বাড়ানো-কমানো"
"9-10","science","অধ্যায় ১০: এসো বলকে জানি","ঘর্ষণ: একটি প্রয়োজনীয় উপদ্রব","","ঘর্ষণ: একটি প্রয়োজনীয় উপদ্রব"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","চল তড়িৎ","","চল তড়িৎ"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","তড়িৎ বর্তনীর প্রতীক","","তড়িৎ বর্তনীর প্রতীক"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","ব্যাটারির কার্যক্রম","","ব্যাটারির কার্যক্রম"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","ইলেকট্রিক সার্কিট বা তড়িৎ বর্তনী","","ইলেকট্রিক সার্কিট বা তড়িৎ বর্তনী"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","বাড়িতে তড়িৎ বর্তনীর নকশা বা হাউজ ওয়ারিং","","বাড়িতে তড়িৎ বর্তনীর নকশা বা হাউজ ওয়ারিং"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","তড়িৎ বিশ্লেষণ","Electrolysis","তড়িৎ বিশ্লেষণ (Electrolysis)"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","তড়িৎ বিশ্লেষণের ব্যাখ্যা","","তড়িৎ বিশ্লেষণের ব্যাখ্যা"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","প্রাত্যহিক জীবনে তড়িৎ বিশ্লেষণের গুরুত্ব","","প্রাত্যহিক জীবনে তড়িৎ বিশ্লেষণের গুরুত্ব"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","তড়িৎ ক্ষমতা","","তড়িৎ ক্ষমতা"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","তড়িৎ শক্তি ব্যবহার","","তড়িৎ শক্তি ব্যবহার"
"9-10","science","অধ্যায় ১১: প্রাত্যহিক জীবনে তড়িৎ","আইপিএস এবং ইউপিএস","","আইপিএস এবং ইউপিএস"
