"grade","subject","chapter","topic","scope_note","topic_raw"
"9-10","geography","অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য","সড়ক, রেল ও নৌপথে নিরাপদ চলাচল ও দুর্ঘটনা প্রতিরোধে সাবধানতা","","সড়ক, রেল ও নৌপথে নিরাপদ চলাচল ও দুর্ঘটনা প্রতিরোধে সাবধানতা"
"9-10","geography","অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য","বাংলাদেশের অভ্যন্তরীণ বাণিজ্যের ধারণা ও বৈশিষ্ট্য","","বাংলাদেশের অভ্যন্তরীণ বাণিজ্যের ধারণা ও বৈশিষ্ট্য"
"9-10","geography","অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য","বাংলাদেশের বৈদেশিক বাণিজ্যের ধারণা ও বৈশিষ্ট্য","","বাংলাদেশের বৈদেশিক বাণিজ্যের ধারণা ও বৈশিষ্ট্য"
"9-10","geography","অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য","বাণিজ্যে আমদানি ও রপ্তানি পণ্যের তালিকা ও ভারসাম্য","","বাণিজ্যে আমদানি ও রপ্তানি পণ্যের তালিকা ও ভারসাম্য"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","পরিবেশের ভারসাম্য ও ভারসাম্যহীনতার ধারণা","","পরিবেশের ভারসাম্য ও ভারসাম্যহীনতার ধারণা"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","বাংলাদেশের প্রধান উন্নয়ন কর্মকাণ্ডের পরিচিতি","কৃষি, শিল্প, যোগাযোগ, নগরায়ণ","বাংলাদেশের প্রধান উন্নয়ন কর্মকাণ্ডের পরিচিতি (কৃষি, শিল্প, যোগাযোগ, নগরায়ণ)"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","উন্নয়ন কর্মকাণ্ডের ফলে পরিবেশ দূষণ ও ভারসাম্যহীনতার কারণ","","উন্নয়ন কর্মকাণ্ডের ফলে পরিবেশ দূষণ ও ভারসাম্যহীনতার কারণ"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","পরিবেশের ভারসাম্যহীনতার বহুমুখী পরিণতি","","পরিবেশের ভারসাম্যহীনতার বহুমুখী পরিণতি"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","উন্নয়ন কর্মকাণ্ডের পরিবেশগত প্রভাব বিশ্লেষণ","","উন্নয়ন কর্মকাণ্ডের পরিবেশগত প্রভাব বিশ্লেষণ"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","উন্নয়ন কর্মকাণ্ডে পরিবেশের ভারসাম্য রক্ষার কৌশল ও উপায়","","উন্নয়ন কর্মকাণ্ডে পরিবেশের ভারসাম্য রক্ষার কৌশল ও উপায়"
"9-10","geography","অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য","টেকসই উন্নয়নে পরিবেশ সংরক্ষণের গুরুত্ব","","টেকসই উন্নয়নে পরিবেশ সংরক্ষণের গুরুত্ব"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","দুর্যোগ ও বিপর্যয়ের ধারণা ও পার্থক্য","","দুর্যোগ ও বিপর্যয়ের ধারণা ও পার্থক্য"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","বাংলাদেশের প্রধান প্রাকৃতিক দুর্যোগসমূহ","ঘূর্ণিঝড়, বন্যা, খরা, নদীভাঙন, ভূমিকম্প, সুনামি, জলোচ্ছ্বাস","বাংলাদেশের প্রধান প্রাকৃতিক দুর্যোগসমূহ (ঘূর্ণিঝড়, বন্যা, খরা, নদীভাঙন, ভূমিকম্প, সুনামি, জলোচ্ছ্বাস)"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","দুর্যোগ ব্যবস্থাপনা চক্রের ধাপসমূহ","","দুর্যোগ ব্যবস্থাপনা চক্রের ধাপসমূহ"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","বাংলাদেশের উপকূলীয় অঞ্চলে দুর্যোগ ব্যবস্থাপনার কৌশল","","বাংলাদেশের উপকূলীয় অঞ্চলে দুর্যোগ ব্যবস্থাপনার কৌশল"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","ভূমিকম্পের মাত্রা পরিমাপ ও সুনামির পূর্বাভাসে প্রযুক্তির ব্যবহার","","ভূমিকম্পের মাত্রা পরিমাপ ও সুনামির পূর্বাভাসে প্রযুক্তির ব্যবহার"
"9-10","geography","অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ","প্রাকৃতিক দুর্যোগ মোকাবিলা ও প্রস্তুতিতে করণীয় ও সচেতনতা","","প্রাকৃতিক দুর্যোগ মোকাবিলা ও প্রস্তুতিতে করণীয় ও সচেতনতা"
"9-10","geography","অধ্যায় ১৫: টেকসই উন্নয়ন অভীষ্ট (এসডিজি)","টেকসই উন্নয়ন অভীষ্টের ধারণা ও ১৭টি অভীষ্টের পরিচিতি","","টেকসই উন্নয়ন অভীষ্টের ধারণা ও ১৭টি অভীষ্টের পরিচিতি"
"9-10","geography","অধ্যায় ১৫: টেকসই উন্নয়ন অভীষ্ট (এসডিজি)","টেকসই উন্নয়ন অভীষ্ট অর্জনে অংশীদারিত্ব ও সহযোগিতার গুরুত্ব","","টেকসই উন্নয়ন অভীষ্ট অর্জনে অংশীদারিত্ব ও সহযোগিতার গুরুত্ব"
"9-10","geography","অধ্যায় ১৫: টেকসই উন্নয়ন অভীষ্ট (এসডিজি)","টেকসই উন্নয়ন অভীষ্ট অর্জনের সম্ভাব্য ফলাফল ও সুফল","","টেকসই উন্নয়ন অভীষ্ট অর্জনের সম্ভাব্য ফলাফল ও সুফল"
"9-10","geography","অধ্যায় ১৫: টেকসই উন্নয়ন অভীষ্ট (এসডিজি)","বাংলাদেশে টেকসই উন্নয়ন অভীষ্ট অর্জনে বিদ্যমান চ্যালেঞ্জসমূহ","","বাংলাদেশে টেকসই উন্নয়ন অভীষ্ট অর্জনে বিদ্যমান চ্যালেঞ্জসমূহ"
"9-10","geography","অধ্যায় ১৫: টেকসই উন্নয়ন অভীষ্ট (এসডিজি)","চ্যালেঞ্জ মোকাবিলা ও অভীষ্ট অর্জনে করণীয় পদক্ষেপ","","চ্যালেঞ্জ মোকাবিলা ও অভীষ্ট অর্জনে করণীয় পদক্ষেপ"
