grade,subject,chapter,topic,scope_note,topic_raw
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,অন্তঃজ আগ্নেয় শিলা,,অন্তঃজ আগ্নেয় শিলা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পাললিক শিলা,,পাললিক শিলা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,রূপান্তরিত শিলা,,রূপান্তরিত শিলা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভূপৃষ্ঠের পরিবর্তন প্রক্রিয়া,,ভূপৃষ্ঠের পরিবর্তন প্রক্রিয়া
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ধীর পরিবর্তন,,ধীর পরিবর্তন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,আকস্মিক পরিবর্তন,,আকস্মিক পরিবর্তন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভূমিকম্পের কারণ ও প্রভাব,,ভূমিকম্পের কারণ ও প্রভাব
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভূমিকম্পের প্রধান কারণ,,ভূমিকম্পের প্রধান কারণ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভূমিকম্পের অপ্রধান কারণ,,ভূমিকম্পের অপ্রধান কারণ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভূমিকম্পের ফলাফল,,ভূমিকম্পের ফলাফল
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সুনামির কারণ ও প্রভাব,,সুনামির কারণ ও প্রভাব
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,আগ্নেয়গিরির অগ্ন্যুৎপাতের কারণ,,আগ্নেয়গিরির অগ্ন্যুৎপাতের কারণ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,আগ্নেয়গিরির প্রকারভেদ,,আগ্নেয়গিরির প্রকারভেদ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সক্রিয় আগ্নেয়গিরি,,সক্রিয় আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সুষুপ্ত আগ্নেয়গিরি,,সুষুপ্ত আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,মৃত আগ্নেয়গিরি,,মৃত আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,শিল্ড আগ্নেয়গিরি,,শিল্ড আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,স্ট্র্যাটো আগ্নেয়গিরি,,স্ট্র্যাটো আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সিঁড়ার কোণ আগ্নেয়গিরি,,সিঁড়ার কোণ আগ্নেয়গিরি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,আগ্নেয়গিরির অগ্ন্যুৎপাতের ফল,,আগ্নেয়গিরির অগ্ন্যুৎপাতের ফল
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ধীর পরিবর্তনের কারণ ও ফলাফল,,ধীর পরিবর্তনের কারণ ও ফলাফল
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,বিচ্চীভবন ও ক্ষয়ীভবন,,বিচ্চীভবন ও ক্ষয়ীভবন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভৌত অপসারণ প্রক্রিয়া,,ভৌত অপসারণ প্রক্রিয়া
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভৌত নগ্নীভবন প্রক্রিয়া,,ভৌত নগ্নীভবন প্রক্রিয়া
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভৌত অবক্ষেপণ প্রক্রিয়া,,ভৌত অবক্ষেপণ প্রক্রিয়া
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,বায়ুর ভৌত কাজ,,বায়ুর ভৌত কাজ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,বৃষ্টির ভৌত কাজ,,বৃষ্টির ভৌত কাজ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,হিমবাহের ভৌত কাজ,,হিমবাহের ভৌত কাজ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর ভৌত কাজ,,নদীর ভৌত কাজ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর গতিপথ,,নদীর গতিপথ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর সংজ্ঞা,,নদীর সংজ্ঞা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,জলবাহিত অবক্ষেপণ,দোয়াব,জলবাহিত অবক্ষেপণ (দোয়াব)
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীসংগমের গঠন,,নদীসংগমের গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর উপনদী,,নদীর উপনদী
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর শাখানদী,,নদীর শাখানদী
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদী উপত্যকা,,নদী উপত্যকা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীগর্তের গঠন,,নদীগর্তের গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদী অববাহিকা,,নদী অববাহিকা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর জীবনচক্র,,নদীর জীবনচক্র
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর উৎসর্গতি,,নদীর উৎসর্গতি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর মধ্যগতি,,নদীর মধ্যগতি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর নিম্নগতি,,নদীর নিম্নগতি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদী দ্বারা সৃষ্ট ভূমিরূপ,,নদী দ্বারা সৃষ্ট ভূমিরূপ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর ক্ষয়জাত ভূমিরূপ,,নদীর ক্ষয়জাত ভূমিরূপ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভি আকৃতির উপত্যকা,,ভি আকৃতির উপত্যকা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,গিরিখাত ও ক্যানিয়ন,,গিরিখাত ও ক্যানিয়ন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,জলপ্রপাতের গঠন,,জলপ্রপাতের গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,নদীর সঞ্চয়জাত ভূমিরূপ,,নদীর সঞ্চয়জাত ভূমিরূপ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পলল কোণ ও পলল পাখা,,পলল কোণ ও পলল পাখা
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পাদদেশীয় পলল সমতলভূমি,,পাদদেশীয় পলল সমতলভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,প্রাবন সমতলভূমি,,প্রাবন সমতলভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ব-দ্বীপের গঠন,,ব-দ্বীপের গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পৃথিবীর বাহ্যিক গঠন,,পৃথিবীর বাহ্যিক গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পৃথিবীর প্রধান ভূমিরূপ,,পৃথিবীর প্রধান ভূমিরূপ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পর্বতের প্রকারভেদ,,পর্বতের প্রকারভেদ
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ভঙ্গিল পর্বত,,ভঙ্গিল পর্বত
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,আগ্নেয় পর্বত,,আগ্নেয় পর্বত
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,স্তৃতি-স্তূপ পর্বত,,স্তৃতি-স্তূপ পর্বত
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ল্যাকোলিথ পর্বত,,ল্যাকোলিথ পর্বত
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,মালভূমির গঠন,,মালভূমির গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পর্বতমধ্যবর্তী মালভূমি,,পর্বতমধ্যবর্তী মালভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,পাদদেশীয় মালভূমি,,পাদদেশীয় মালভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,মহাদেশীয় মালভূমি,,মহাদেশীয় মালভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সমতলভূমির গঠন,,সমতলভূমির গঠন
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,ক্ষয়জাত সমতলভূমি,,ক্ষয়জাত সমতলভূমি
9-10,geography,অধ্যায় ৪: পৃথিবীর অভ্যন্তরীণ ও বাহ্যিক গঠন,সঞ্চয়জাত সমতলভূমি,,সঞ্চয়জাত সমতলভূমি
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের অবস্থান ও স্তরবিন্যাস,,বায়ুমণ্ডলের অবস্থান ও স্তরবিন্যাস
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের গ্যাসসমূহ,,বায়ুমণ্ডলের গ্যাসসমূহ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের মোট ও আপেক্ষিক পরিমাণ,,বায়ুমণ্ডলের মোট ও আপেক্ষিক পরিমাণ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর চাপ ও তাপমাত্রা,,বায়ুর চাপ ও তাপমাত্রা
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের সমস্থিতিবিন্যাস,,বায়ুমণ্ডলের সমস্থিতিবিন্যাস
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,ট্রপোস্ফিয়ারের বৈশিষ্ট্য,,ট্রপোস্ফিয়ারের বৈশিষ্ট্য
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,স্ট্র্যাটোস্ফিয়ারের বৈশিষ্ট্য,,স্ট্র্যাটোস্ফিয়ারের বৈশিষ্ট্য
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,ওজোন স্তরের গুরুত্ব,,ওজোন স্তরের গুরুত্ব
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,মেসোস্ফিয়ারের বৈশিষ্ট্য,,মেসোস্ফিয়ারের বৈশিষ্ট্য
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,অ্যারোনমোস্ফিয়ারের বৈশিষ্ট্য,,অ্যারোনমোস্ফিয়ারের বৈশিষ্ট্য
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,আয়নমোস্ফিয়ারের বৈশিষ্ট্য,,আয়নমোস্ফিয়ারের বৈশিষ্ট্য
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,আমাদের দেশের বায়ুমণ্ডল,,আমাদের দেশের বায়ুমণ্ডল
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর চাপ ও বায়ুপ্রবাহ,,বায়ুর চাপ ও বায়ুপ্রবাহ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর চাপ,,বায়ুর চাপ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর চাপ নির্ধারণকারী উপাদান,,বায়ুর চাপ নির্ধারণকারী উপাদান
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর উচ্চ ও নিম্ন চাপ,,বায়ুর উচ্চ ও নিম্ন চাপ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর গতি,,বায়ুর গতি
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের জ্যামিতিক উপাদান,,বায়ুমণ্ডলের জ্যামিতিক উপাদান
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের ভৌত উপাদান,,বায়ুমণ্ডলের ভৌত উপাদান
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের তাপীয় উপাদান,,বায়ুমণ্ডলের তাপীয় উপাদান
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,সাম্প্রতিক তাপীয় উপাদান,,সাম্প্রতিক তাপীয় উপাদান
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর অবলম্বন,,বায়ুর অবলম্বন
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুর পার্শ্বস্থ প্রবাহ,,বায়ুর পার্শ্বস্থ প্রবাহ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ু প্রবাহ ও উচ্চচাপ,,বায়ু প্রবাহ ও উচ্চচাপ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ুমণ্ডলের বায়ুপ্রবাহ,,বায়ুমণ্ডলের বায়ুপ্রবাহ
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,বায়ু বাহু,,বায়ু বাহু
9-10,geography,অধ্যায় ৫: বায়ুমণ্ডল,শিলাস্তরবিন্যাস ও পৃথিবীর অন্তর্গত উপাদান,,শিলাস্তরবিন্যাস ও পৃথিবীর অন্তর্গত উপাদান
9-10,geography,অধ্যায় ৬: জলমণ্ডল,বারিমণ্ডলের ধারণা,,বারিমণ্ডলের ধারণা
9-10,geography,অধ্যায় ৬: জলমণ্ডল,"মহাসাগর, সাগর ও উপসাগর",,"মহাসাগর, সাগর ও উপসাগর"
9-10,geography,অধ্যায় ৬: জলমণ্ডল,সমুদ্র তলদেশের ভূমিরূপ ও সামুদ্রিক সম্পদ,,সমুদ্র তলদেশের ভূমিরূপ ও সামুদ্রিক সম্পদ
9-10,geography,অধ্যায় ৬: জলমণ্ডল,জলমণ্ডলের মহীসোপান,,জলমণ্ডলের মহীসোপান
9-10,geography,অধ্যায় ৬: জলমণ্ডল,জলমণ্ডলের মহীতল,,জলমণ্ডলের মহীতল
9-10,geography,অধ্যায় ৬: জলমণ্ডল,গভীর সমুদ্রের সমতলভূমি,,গভীর সমুদ্রের সমতলভূমি
9-10,geography,অধ্যায় ৬: জলমণ্ডল,নিমজ্জিত শৈলশিরা,,নিমজ্জিত শৈলশিরা
9-10,geography,অধ্যায় ৬: জলমণ্ডল,গভীর সমুদ্রখাত,,গভীর সমুদ্রখাত
9-10,geography,অধ্যায় ৬: জলমণ্ডল,সমুদ্রস্রোতের কারণ ও প্রভাব,,সমুদ্রস্রোতের কারণ ও প্রভাব
9-10,geography,অধ্যায় ৬: জলমণ্ডল,সমুদ্রস্রোতের কারণ,,সমুদ্রস্রোতের কারণ
9-10,geography,অধ্যায় ৬: জলমণ্ডল,সমুদ্রস্রোতের প্রভাব,,সমুদ্রস্রোতের প্রভাব
9-10,geography,অধ্যায় ৬: জলমণ্ডল,জোয়ার-ভাটার কারণ,,জোয়ার-ভাটার কারণ
9-10,geography,অধ্যায় ৬: জলমণ্ডল,জোয়ার-ভাটার প্রভাব,,জোয়ার-ভাটার প্রভাব
9-10,geography,অধ্যায় ৬: জলমণ্ডল,বঙ্গোপসাগরে সামুদ্রিক সম্পদ,,বঙ্গোপসাগরে সামুদ্রিক সম্পদ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বিশ্বের জনসংখ্যার বর্তমান পরিস্থিতি ও পরিবর্তনের ধারা,,বিশ্বের জনসংখ্যার বর্তমান পরিস্থিতি ও পরিবর্তনের ধারা
9-10,geography,অধ্যায় ৭: জনসংখ্যা,প্রাথমিক পর্যায়,,প্রাথমিক পর্যায়
9-10,geography,অধ্যায় ৭: জনসংখ্যা,মাধ্যমিক পর্যায়,,মাধ্যমিক পর্যায়
9-10,geography,অধ্যায় ৭: জনসংখ্যা,সাম্প্রতিক পর্যায়,,সাম্প্রতিক পর্যায়
9-10,geography,অধ্যায় ৭: জনসংখ্যা,উন্নত অঞ্চল বা উন্নত দেশসমূহ,,উন্নত অঞ্চল বা উন্নত দেশসমূহ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,উন্নয়নশীল অঞ্চল বা উন্নয়নশীল দেশসমূহ,,উন্নয়নশীল অঞ্চল বা উন্নয়নশীল দেশসমূহ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা কাঠামো,,জনসংখ্যা কাঠামো
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা পিরামিড,,জনসংখ্যা পিরামিড
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা পরিবর্তনের নিয়ামক,,জনসংখ্যা পরিবর্তনের নিয়ামক
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যার জন্মহার,,জনসংখ্যার জন্মহার
9-10,geography,অধ্যায় ৭: জনসংখ্যা,স্বাভাবিক জন্মহার,,স্বাভাবিক জন্মহার
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যার মৃত্যুহার,,জনসংখ্যার মৃত্যুহার
9-10,geography,অধ্যায় ৭: জনসংখ্যা,স্বাভাবিক মৃত্যুহার,,স্বাভাবিক মৃত্যুহার
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যার অভিবাসন,,জনসংখ্যার অভিবাসন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,অবাধ অভিবাসন,,অবাধ অভিবাসন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বলপূর্বক অভিবাসন,,বলপূর্বক অভিবাসন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,রাষ্ট্র অন্তর্গত অভিবাসন,,রাষ্ট্র অন্তর্গত অভিবাসন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,আন্তর্জাতিক অভিবাসন,,আন্তর্জাতিক অভিবাসন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,অভিবাসনের কারণ,,অভিবাসনের কারণ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,আকর্ষণমূলক কারণ,,আকর্ষণমূলক কারণ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বিকর্ষণমূলক কারণ,,বিকর্ষণমূলক কারণ
9-10,geography,অধ্যায় ৭: জনসংখ্যা,অভিবাসনের সুফল ও কুফল,,অভিবাসনের সুফল ও কুফল
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যার ঘনত্ব,,জনসংখ্যার ঘনত্ব
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা বর্তন,,জনসংখ্যা বর্তন
9-10,geography,অধ্যায় ৭: জনসংখ্যা,মানুষ-ভূমি অনুপাত,,মানুষ-ভূমি অনুপাত
9-10,geography,অধ্যায় ৭: জনসংখ্যা,প্রাকৃতিক সম্পদের উপর অতিরিক্ত জনসংখ্যার প্রভাব,,প্রাকৃতিক সম্পদের উপর অতিরিক্ত জনসংখ্যার প্রভাব
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বাংলাদেশের বর্তমান জনসংখ্যা পরিস্থিতি,,বাংলাদেশের বর্তমান জনসংখ্যা পরিস্থিতি
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বাংলাদেশের জনসংখ্যার বৈশিষ্ট্য,,বাংলাদেশের জনসংখ্যার বৈশিষ্ট্য
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা বৃদ্ধির হার,,জনসংখ্যা বৃদ্ধির হার
9-10,geography,অধ্যায় ৭: জনসংখ্যা,বাংলাদেশের জনসংখ্যা সমস্যা,,বাংলাদেশের জনসংখ্যা সমস্যা
9-10,geography,অধ্যায় ৭: জনসংখ্যা,জনসংখ্যা নীতি,,জনসংখ্যা নীতি
9-10,geography,অধ্যায় ৮: মানববসতি,বসতি স্থাপনের নিয়ামকসমূহ,,বসতি স্থাপনের নিয়ামকসমূহ
9-10,geography,অধ্যায় ৮: মানববসতি,প্রাকৃতিক নিয়ামক,,প্রাকৃতিক নিয়ামক
9-10,geography,অধ্যায় ৮: মানববসতি,সামাজিক-সাংস্কৃতিক নিয়ামক,,সামাজিক-সাংস্কৃতিক নিয়ামক
9-10,geography,অধ্যায় ৮: মানববসতি,অর্থনৈতিক নিয়ামক,,অর্থনৈতিক নিয়ামক
9-10,geography,অধ্যায় ৮: মানববসতি,প্রযুক্তিগত নিয়ামক,,প্রযুক্তিগত নিয়ামক
9-10,geography,অধ্যায় ৮: মানববসতি,গ্রামীণ বসতি,,গ্রামীণ বসতি
9-10,geography,অধ্যায় ৮: মানববসতি,গোঁথাবদ্ধ বা সংহত বসতি,,গোঁথাবদ্ধ বা সংহত বসতি
9-10,geography,অধ্যায় ৮: মানববসতি,বিক্ষিপ্ত বসতি,,বিক্ষিপ্ত বসতি
9-10,geography,অধ্যায় ৮: মানববসতি,রৈখিক বসতি,,রৈখিক বসতি
9-10,geography,অধ্যায় ৮: মানববসতি,নগর বসতি,,নগর বসতি
9-10,geography,অধ্যায় ৮: মানববসতি,মানববসতির নগরায়ণ,,মানববসতির নগরায়ণ
9-10,geography,অধ্যায় ৮: মানববসতি,নগরায়ণের কারণ,,নগরায়ণের কারণ
9-10,geography,অধ্যায় ৮: মানববসতি,প্রশাসনিক নগর,,প্রশাসনিক নগর
9-10,geography,অধ্যায় ৮: মানববসতি,শিল্পভিত্তিক নগর,,শিল্পভিত্তিক নগর
9-10,geography,অধ্যায় ৮: মানববসতি,বাণিজ্যভিত্তিক নগর,,বাণিজ্যভিত্তিক নগর
9-10,geography,অধ্যায় ৮: মানববসতি,সাংস্কৃতিক কার্যকলাপভিত্তিক নগর,,সাংস্কৃতিক কার্যকলাপভিত্তিক নগর
9-10,geography,অধ্যায় ৮: মানববসতি,স্বাস্থ্য নিবাস ও বিনোদনের কেন্দ্র,,স্বাস্থ্য নিবাস ও বিনোদনের কেন্দ্র
9-10,geography,অধ্যায় ৮: মানববসতি,অপরিকল্পিত নগরায়নের সৃষ্ট সমস্যা,,অপরিকল্পিত নগরায়নের সৃষ্ট সমস্যা
9-10,geography,অধ্যায় ৮: মানববসতি,নগরের শ্রেণিবিভাগ,,নগরের শ্রেণিবিভাগ
9-10,geography,অধ্যায় ৮: মানববসতি,নগরের উপকারিতা,,নগরের উপকারিতা
9-10,geography,অধ্যায় ৮: মানববসতি,নগরের অপকারিতা,,নগরের অপকারিতা
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,সম্পদের ধারণা,,সম্পদের ধারণা
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,সম্পদের শ্রেণিবিভাগ,,সম্পদের শ্রেণিবিভাগ
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,পুনর্ব্যবহারযোগ্য সম্পদ,,পুনর্ব্যবহারযোগ্য সম্পদ
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,অপুনর্ব্যবহারযোগ্য সম্পদ,,অপুনর্ব্যবহারযোগ্য সম্পদ
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,সম্পদ সংরক্ষণ,,সম্পদ সংরক্ষণ
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,3R পদ্ধতি,,3R পদ্ধতি
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,অর্থনৈতিক কার্যাবলি,,অর্থনৈতিক কার্যাবলি
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,প্রাথমিক পর্যায়ের অর্থনৈতিক কার্যাবলি,,প্রাথমিক পর্যায়ের অর্থনৈতিক কার্যাবলি
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,দ্বিতীয় পর্যায়ের অর্থনৈতিক কার্যাবলি,,দ্বিতীয় পর্যায়ের অর্থনৈতিক কার্যাবলি
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,তৃতীয় পর্যায়ের অর্থনৈতিক কার্যাবলি,,তৃতীয় পর্যায়ের অর্থনৈতিক কার্যাবলি
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,শিল্প গড়ে ওঠার নিয়ামক,,শিল্প গড়ে ওঠার নিয়ামক
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,প্রাকৃতিক নিয়ামক,,প্রাকৃতিক নিয়ামক
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,অর্থনৈতিক নিয়ামক,,অর্থনৈতিক নিয়ামক
